,description,id,menu_item,price,rest_name
145,"Combination of grilled chicken, cheddar and jack cheeses and tangy honey mustard sauce",1Ds8V2c7LlwSAA3O-9f4cA,Honey Mustard Snack Wrap (Grilled),,McDonald's
146,"Intersection of crispy chicken and creamy, tangy ranch sauce",1Ds8V2c7LlwSAA3O-9f4cA,Ranch Snack Wrap (Crispy),,McDonald's
147,"Juicy grilled chicken breast strip plus creamy, tangy ranch sauce wrapped in a tortilla",1Ds8V2c7LlwSAA3O-9f4cA,Ranch Snack Wrap (Grilled),,McDonald's
148,"Big mac sandwich, wrapped and ready for snacking",1Ds8V2c7LlwSAA3O-9f4cA,Mac Snack Wrap,,McDonald's
149,Flavorful pork and tangy barbeque sauce of our favorite sandwich,1Ds8V2c7LlwSAA3O-9f4cA,McRib,,McDonald's
150,"Tender, juicy chicken mcnuggets made with white meat, wrapped up in a crisp tempura batter",1Ds8V2c7LlwSAA3O-9f4cA,Chicken McNuggets,,McDonald's
151,"Juicy bites made with chicken breast meat, in three deliciously poppable sizes",1Ds8V2c7LlwSAA3O-9f4cA,Chicken McBites,,McDonald's
152,"Crispy strips of all white chicken breast, premium dipping sauces",1Ds8V2c7LlwSAA3O-9f4cA,Chicken Selects Premium Breast Strips,,McDonald's
153,Creamy low-fat vanilla yogurt topped with diced apples and drizzled with caramel,1Ds8V2c7LlwSAA3O-9f4cA,Caramel Apple Parfait,,McDonald's
154,"Sweet, creamy vanilla soft serve in a crispy cone",1Ds8V2c7LlwSAA3O-9f4cA,Vanilla Reduced Fat Ice Cream Cone,,McDonald's
155,"Creamy reduced fat vanilla ice cream, in a crispy cone",1Ds8V2c7LlwSAA3O-9f4cA,Kiddie Cone,,McDonald's
156,"Delicious reduced fat soft serve vanilla ice cream topped with apples and warm caramel, served with a side of chopped peanuts",1Ds8V2c7LlwSAA3O-9f4cA,Caramel Apple Sundae,,McDonald's
157,"Creamy reduced fat vanilla ice cream, topped with sliced strawberries in a sweet and tart strawberry sauce",1Ds8V2c7LlwSAA3O-9f4cA,Strawberry Sundae,,McDonald's
158,"Cool and creamy reduced fat soft serve ice cream meets warm, rich, buttery caramel",1Ds8V2c7LlwSAA3O-9f4cA,Hot Caramel Sundae,,McDonald's
159,"Reduced fat soft serve vanilla ice cream, smothered in chocolatey fudge sauce",1Ds8V2c7LlwSAA3O-9f4cA,Hot Fudge Sundae,,McDonald's
160,"Reduced fat soft serve vanilla ice cream, with m&m's candies swirled in",1Ds8V2c7LlwSAA3O-9f4cA,McFlurry with M&M's,,McDonald's
161,Mix in oreo cookies,1Ds8V2c7LlwSAA3O-9f4cA,McFlurry with Oreo Cookies,,McDonald's
162,Our creamy vanilla reduced fat ice cream teams up with chunks of reese's peanut butter cups,1Ds8V2c7LlwSAA3O-9f4cA,McFlurry with Reese's,,McDonald's
163,"Our deliciously creamy reduced fat ice cream, chocolate syrup and topped with whipped cream and a cherry",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Chocolate Shake,,McDonald's
164,Creamy reduced fat ice cream with strawberry flavored deliciousness - topped off with whipped cream and a cherry,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Strawberry Shake,,McDonald's
165,"The classic vanilla shake, made with our creamy reduced fat ice cream - topped off with whipped cream and a cherry",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Vanilla Shake,,McDonald's
166,Smooth and creamy mint flavored shake topped with whipped cream and a cherry,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Shamrock Shake,,McDonald's
167,"With delicious apples lightly spiced with cinnamon, baked in flaky pastry",1Ds8V2c7LlwSAA3O-9f4cA,Baked Apple Pie,,McDonald's
168,"Cuddle up to our warm, mouth-watering cinnamon-spiced centers, topped with rich cream-cheese icing. It's the best part of a cinnamon roll",1Ds8V2c7LlwSAA3O-9f4cA,Cinnamon Melts,,McDonald's
169,"Get that traditional taste with our classic cookie, loaded with real chocolate chips",1Ds8V2c7LlwSAA3O-9f4cA,Soft Baked Chocolate Chip Cookie,,McDonald's
170,Cookie packed with raisins,1Ds8V2c7LlwSAA3O-9f4cA,Soft Baked Oatmeal Raisin Cookie,,McDonald's
171,Vanilla-flavored cookie,1Ds8V2c7LlwSAA3O-9f4cA,Soft Baked Sugar Cookie,,McDonald's
172,,1Ds8V2c7LlwSAA3O-9f4cA,McDonaldland Cookies,,McDonald's
173,Made with 100% arabica beans and freshly brewed,1Ds8V2c7LlwSAA3O-9f4cA,Premium Roast Coffee,,McDonald's
174,"Refreshingly cool and made with 100% arabica beans, cream and your choice of flavored syrups",1Ds8V2c7LlwSAA3O-9f4cA,Premium Roast Iced Coffee,,McDonald's
175,"Espresso made with 100% arabica beans steamed with whole or nonfat milk, chocolate syrup, topped with whipped cream and a chocolate drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Mocha,,McDonald's
176,"Espresso made with 100% arabica beans mixed with steamed whole or nonfat milk, rich chocolate syrup and peppermint flavor - all topped with whipped cream and a chocolate drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Peppermint Mocha,,McDonald's
177,"Espresso made with 100% arabica beans steamed with whole or nonfat milk, chocolate and caramel syrup, topped with whipped cream and a caramel drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Caramel Mocha,,McDonald's
178,"Espresso made from 100% arabica beans, steamed whole or nonfat milk and choice of flavored syrups",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Latte,,McDonald's
179,"Espresso made from 100% arabica beans, steamed whole or nonfat milk, choice of flavored syrups, topped with foamed milk",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Cappuccino,,McDonald's
180,"Made with steamed whole or nonfat milk, rich chocolate syrup and topped with whipped cream and a chocolate drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Hot Chocolate,,McDonald's
181,Rich chocolate syrup and peppermint flavor with steamed whole or nonfat milk - all topped with whipped cream and a chocolate drizzle,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Peppermint Hot Chocolate,,McDonald's
182,Rich caramel and chocolate made with steamed whole or nonfat milk and topped with whipped cream and chocolate and caramel syrup,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Caramel Hot Chocolate,,McDonald's
183,"Iced espresso made with 100% arabica beans, whole or nonfat milk and chocolate syrup, topped with whipped cream and a chocolate drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Iced Mocha,,McDonald's
184,"Iced espresso made with 100% arabica beans, whole or nonfat milk, chocolate and caramel syrup, topped with whipped cream and a caramel drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Iced Caramel Mocha,,McDonald's
185,"Iced espresso made from 100% arabica beans, whole or nonfat milk and choice of flavored syrup",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Iced Latte,,McDonald's
186,"Made with irresistibly rich chocolate flavor and a hint of coffee blended with ice, topped with whipped cream and a chocolate drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Frappe Mocha,,McDonald's
187,"Rich caramel - plus a hint of coffee - blended with ice, topped with whipped cream and a caramel flavored drizzle",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Frappe Caramel,,McDonald's
188,The perfect combination of strawberry and banana blended with ice and creamy low fat yogurt,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Strawberry Banana Real Fruit Smoothie,,McDonald's
189,"A bright mix of strawberry, blackberry and blueberry blended to perfection with ice and creamy low fat yogurt",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Wild Berry Real Fruit Smoothie,,McDonald's
190,It's the ultimate cool down: sweet mango and juicy pineapple blended with creamy low fat yogurt and ice,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Mango Pineapple Real Fruit Smoothie,,McDonald's
191,Tangy and sweet come together for an icy refreshment,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Frozen Strawberry Lemonade,,McDonald's
192,"Our deliciously creamy reduced fat ice cream, chocolate syrup and topped with whipped cream and a cherry",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Chocolate Shake,,McDonald's
193,Creamy reduced fat ice cream with strawberry flavored deliciousness - topped off with whipped cream and a cherry,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Strawberry Shake,,McDonald's
194,"The classic vanilla shake, made with our creamy reduced fat ice cream - topped off with whipped cream and a cherry",1Ds8V2c7LlwSAA3O-9f4cA,McCafe Vanilla Shake,,McDonald's
195,Smooth and creamy mint flavored shake topped with whipped cream and a cherry. But only for a limited time,1Ds8V2c7LlwSAA3O-9f4cA,McCafe Shamrock Shake,,McDonald's
196,Wholesome low fat milk,1Ds8V2c7LlwSAA3O-9f4cA,1% Low Fat Milk Jug,,McDonald's
197,Chocolate fat free milk,1Ds8V2c7LlwSAA3O-9f4cA,Fat Free Chocolate Milk Jug,,McDonald's
198,"Pure apple juice, with vitamin c",1Ds8V2c7LlwSAA3O-9f4cA,Minute Maid Apple Juice Box,,McDonald's
199,Purified with minerals for sheer refreshment,1Ds8V2c7LlwSAA3O-9f4cA,Dasani Water,,McDonald's
200,,1Ds8V2c7LlwSAA3O-9f4cA,Coca-Cola,,McDonald's
201,"Icy cold cola, with no calories",1Ds8V2c7LlwSAA3O-9f4cA,Diet Coke,,McDonald's
202,Taste of 23 flavors,1Ds8V2c7LlwSAA3O-9f4cA,Dr Pepper,,McDonald's
203,Original blend of 23 flavors with zero calories,1Ds8V2c7LlwSAA3O-9f4cA,Diet Dr Pepper,,McDonald's
204,"Delicious lemon and lime taste, with no caffeine",1Ds8V2c7LlwSAA3O-9f4cA,Sprite,,McDonald's
205,Delicious orange taste,1Ds8V2c7LlwSAA3O-9f4cA,Hi-C Orange Lavaburst,,McDonald's
206,,1Ds8V2c7LlwSAA3O-9f4cA,Powerade Mountain Berry Blast,,McDonald's
207,"A brisk blend of orange pekoe and pekoe cut black tea, served ice cold",1Ds8V2c7LlwSAA3O-9f4cA,Iced Tea,,McDonald's
208,Made with 100% arabica beans and freshly brewed,1Ds8V2c7LlwSAA3O-9f4cA,Premium Roast Coffee,,McDonald's
209,"Refreshingly cool and made with 100% arabica beans, cream and your choice of flavored syrups",1Ds8V2c7LlwSAA3O-9f4cA,Premium Roast Iced Coffee,,McDonald's
210,"Pure orange juice, with vitamin c",1Ds8V2c7LlwSAA3O-9f4cA,Minute Maid Premium Orange Juice,,McDonald's
211,"A briskly refreshing blend of orange pekoe and pekoe cut black tea, sweetened to perfection",1Ds8V2c7LlwSAA3O-9f4cA,Sweet Tea,,McDonald's
212,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
213,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
214,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
215,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
216,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
217,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
218,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
219,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
220,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
221,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
222,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
223,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
224,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
225,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
226,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
227,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
228,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
229,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
230,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
231,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
232,,1Ds8V2c7LlwSAA3O-9f4cA,,,McDonald's
233,"Chicken egg rolls are prepared with a mixture of cabbage, carrots, mushrooms, green onions and marinated chicken wrapped in a thin wonton wrapper and cooked to a golden brown.",1F4T9e6bRFwL11wnNxW4Ng,Chicken Egg Roll,,Panda Express
234,"Chicken potstickers are prepared with a soft white dumpling filled with a combination of chicken, cabbage and onions that is pan seared on one side to a golden brown.",1F4T9e6bRFwL11wnNxW4Ng,Chicken Potsticker,,Panda Express
235,"Veggie spring rolls are prepared with a mixture of cabbage, celery, carrots, green onions and chinese noodles wrapped in a thin wonton wrapper and cooked to a golden brown.",1F4T9e6bRFwL11wnNxW4Ng,Veggie Spring Roll,,Panda Express
236,"Cream cheese rangoons are prepared with a crisp wonton wrapper filled with a mixture of soft cream cheese and green onions, served with a side of sweet and sour sauce for dipping.",1F4T9e6bRFwL11wnNxW4Ng,Cream Cheese Rangoon,,Panda Express
237,"Crispy shrimp is prepared with marinated, butterflied shrimp that are cooked to a crispy golden brown.",1F4T9e6bRFwL11wnNxW4Ng,Crispy Shrimp,,Panda Express
238,"Hot & sour soup is a traditional chinese soup made with vegetable stock, eggs, tofu and button mushrooms.",1F4T9e6bRFwL11wnNxW4Ng,Hot & Sour Soup,,Panda Express
239,"Orange chicken is a dish inspired by the hunan province in south central china. It is prepared with crispy boneless chicken bites, tossed in the wok with our secret sweet and spicy orange sauce. Panda's very own executive chef andy brought this entree to life and it quickly became panda's most famous and beloved dish.",1F4T9e6bRFwL11wnNxW4Ng,Orange Chicken,,Panda Express
240,"Sweetfire chicken breast features crispy, white-meat chicken bites tossed in the wok with red bell peppers, diced onions and juicy pineapple with a zesty, sweet chili sauce inspired by the flavors of thailand.",1F4T9e6bRFwL11wnNxW4Ng,Sweetfire Chicken Breast,,Panda Express
241,"String bean chicken breast is a cantonese dish inspired by the guangdong province on the southern coast of china. It is prepared with marinated chicken breast, fresh-cut string beans and sliced onions, tossed in the wok with a mild ginger soy sauce.",1F4T9e6bRFwL11wnNxW4Ng,String Bean Chicken Breast,,Panda Express
242,"Kung pao chicken is a spicy stir-fry dish inspired by the sichuan province in central china. It is prepared with marinated diced chicken, crunchy peanuts, diced red bell peppers and sliced zucchini, all tossed in the wok with fresh green onions.",1F4T9e6bRFwL11wnNxW4Ng,Kung Pao Chicken,,Panda Express
243,Mandarin chicken is a dish inspired by the city of beijing in the northeast of china. It is prepared with grilled chicken strips and served with our sweet and savory mandarin sauce.,1F4T9e6bRFwL11wnNxW4Ng,Mandarin Chicken,,Panda Express
244,"Mushroom chicken is a cantonese dish inspired by the guangdong province on the southern coast of china. It is prepared with marinated diced chicken, sliced zucchini and button mushrooms, all tossed in the wok with a mild ginger soy sauce.",1F4T9e6bRFwL11wnNxW4Ng,Mushroom Chicken,,Panda Express
245,"Black pepper chicken is a traditional dish inspired by the hunan province in south central china. It is prepared with marinated diced chicken, chopped celery, sliced onions and fresh ground black pepper, tossed in the wok with a mild ginger soy sauce.",1F4T9e6bRFwL11wnNxW4Ng,Black Pepper Chicken,,Panda Express
246,"Beijing beef is inspired by a sichuan-style dish inspired by central china. It is prepared with crispy strips of marinated beef, bell peppers and sliced onions, tossed in the wok with a tangy sweet and spicy sauce.",1F4T9e6bRFwL11wnNxW4Ng,Beijing Beef,,Panda Express
247,"Shanghai angus steak features thick-cut slices of marinated angus top sirloin with crisp asparagus, freshly sliced mushrooms, all wok-tossed in our new zesty asian steak sauce.",1F4T9e6bRFwL11wnNxW4Ng,Shanghai Angus Steak,,Panda Express
248,"Broccoli beef is a cantonese dish inspired by the guangdong province on the southern coast of china. It is prepared with marinated sliced beef and fresh broccoli florets, tossed in the wok with a mild ginger soy sauce.",1F4T9e6bRFwL11wnNxW4Ng,Broccoli Beef,,Panda Express
249,Honey walnut shrimp is a dish inspired by the shores of shanghai. It features fresh tempura shrimp wok-tossed in a gourmet honey sauce and topped with glazed walnuts. It's a mouthwatering combination of sweet and crispy.,1F4T9e6bRFwL11wnNxW4Ng,Honey Walnut Shrimp,,Panda Express
250,"Peppercorn shrimp is prepared with marinated shrimp, fresh asparagus and red bell peppers all wok-tossed with chopped onions in our zesty, thai-inspired peppercorn sauce.",1F4T9e6bRFwL11wnNxW4Ng,Peppercorn Shrimp,,Panda Express
251,Bbq pork is a cantonese dish inspired by the guangdong province on the southern coast of china. We slow roast tender pork in our own chinese barbecue sauce.,1F4T9e6bRFwL11wnNxW4Ng,BBQ Pork,,Panda Express
252,"Sweet & sour pork is a dish inspired by the city of shanghai located on the central coast of china. It is prepared with crispy pork bites tossed in the wok with our special sweet and sour sauce along with green bell peppers, chopped onions and juicy pineapple.",1F4T9e6bRFwL11wnNxW4Ng,Sweet & Sour Pork,,Panda Express
253,"Eggplant tofu is a dish inspired by the sichuan province in central china prepared with lightly browned tofu, fresh eggplant and diced red bell peppers, tossed in the wok with a sweet and spicy sauce.",1F4T9e6bRFwL11wnNxW4Ng,Eggplant Tofu,,Panda Express
254,"Mixed veggies is a stir-fry combination of fresh broccoli, zucchini, carrots, string beans and cabbage.",1F4T9e6bRFwL11wnNxW4Ng,Mixed Veggies,,Panda Express
255,"Chow mein is prepared with our noodles, tossed in the wok with shredded onions, crisp celery and fresh cabbage.",1F4T9e6bRFwL11wnNxW4Ng,Chow Mein,,Panda Express
256,"Fried rice is prepared with steamed rice that is tossed in the wok with soy sauce, scrambled eggs, green peas, carrots and chopped green onions.",1F4T9e6bRFwL11wnNxW4Ng,Fried Rice,,Panda Express
257,Steamed rice is prepared by steaming white rice to perfection.,1F4T9e6bRFwL11wnNxW4Ng,Steamed Rice,,Panda Express
258,"Mixed veggies is a stir-fry combination of fresh broccoli, zucchini, carrots, string beans and cabbage.",1F4T9e6bRFwL11wnNxW4Ng,Mixed Veggies,,Panda Express
259,,1F4T9e6bRFwL11wnNxW4Ng,Fortune Cookies,,Panda Express
260,,1F4T9e6bRFwL11wnNxW4Ng,Chocolate Chunk Cookie,,Panda Express
261,"Pepsi, Sierra Mist, Mountain Dew, Dr. Pepper, Mug Root Beer, Lipton No Calorie Brisk Peach, Lipton Brisk Raspberry, Tropicana Lemonade, Diet Pepsi, Tropicana Fruit Punch, Tropicana Pink Lemonade, Sobe Lean.",1F4T9e6bRFwL11wnNxW4Ng,Fountain Drinks,,Panda Express
262,"Aquafina, Izze Sparkling Blackberry, Gatorade Lemon-Lime, Sobe Green Tea, Dole Apple Juice.",1F4T9e6bRFwL11wnNxW4Ng,Bottled Drinks,,Panda Express
263,,1GoI8TV5ngDEqoTmDK6Iow,Build Your Own Breakfast Burrito,$9.95,Ajo Al's Mexican Cafe
264,,1GoI8TV5ngDEqoTmDK6Iow,Nachos,$13.00,Ajo Al's Mexican Cafe
265,,1GoI8TV5ngDEqoTmDK6Iow,Chili con Queso Dip,$8.00,Ajo Al's Mexican Cafe
266,"Our original bean dip topped with cheese, green onions and a roasted jalapeno.",1GoI8TV5ngDEqoTmDK6Iow,Jalapeno Bean Dip and Chips,$8.00,Ajo Al's Mexican Cafe
267,With side of sour cream.,1GoI8TV5ngDEqoTmDK6Iow,Quesadilla,$13.00,Ajo Al's Mexican Cafe
268,,1GoI8TV5ngDEqoTmDK6Iow,Cheese Crisp,$7.50,Ajo Al's Mexican Cafe
269,,1GoI8TV5ngDEqoTmDK6Iow,Cheese Crisp with Chiles,$8.50,Ajo Al's Mexican Cafe
270,,1GoI8TV5ngDEqoTmDK6Iow,Cheese Crisp with Guacamole,$9.00,Ajo Al's Mexican Cafe
271,"Crisp flour tortilla layered with cheese, green chiles, fresh tomatoes, guacamole and your choice of chicken or beef.",1GoI8TV5ngDEqoTmDK6Iow,Mexican Pizza,$18.00,Ajo Al's Mexican Cafe
272,"Crisp tortilla with layers of seasoned chicken, our zesty cream cheese, fresh tomatoes, melted cheddar and jack cheese on top.",1GoI8TV5ngDEqoTmDK6Iow,Pizza Nortena,$18.00,Ajo Al's Mexican Cafe
273,"Sliced and marinated jumbo shrimp, layered over cream cheese and tomatoes. Topped lightly with Jack cheese.",1GoI8TV5ngDEqoTmDK6Iow,Pizza Del Mar,$23.00,Ajo Al's Mexican Cafe
274,"A semi spicy soup full of white meat chicken, long grain rice, fresh veggies and chiles.",1GoI8TV5ngDEqoTmDK6Iow,Arroz Con Pollo Soup,$8.00,Ajo Al's Mexican Cafe
