id,name,address,city,state,postal_code
aZ__2-Tm1urpbxF0eQ_gWg,"Twisted Cultures Yogurt Bar","3134 W Carefree Hwy",Phoenix,AZ,85086
a_ai1uMhAqQSYaO_QNmnSw,"Macayo's Mexican Table","7829 W Thomas Rd",Phoenix,AZ,85033
a_E-rLe2zcyX-X4FKhWWRg,"Tacos Maricos Sinaloa","2802 W McDowell Rd",Phoenix,AZ,85009
a_nrM7aMl9vNnT5hYWXR1g,"Babaloos Cuban Cafe","1241 E Chandler Blvd",Phoenix,AZ,85048
B-gmkfNy3SEvAZSxXtWACg,McDonald's,"3202 E Greenway Rd",Phoenix,AZ,85032
b13cN8AKRyNEvyRIjUYthQ,"Shamrock Foods","2540 N 29th Ave",Phoenix,AZ,85003
B198jEItQSF7xQhRADUW6Q,"Taco Bell","2601 North 44th Street",Phoenix,AZ,85008
B1jlDEUrVyPgR4vOMnaiKQ,"12th Fairway Bar & Grill","4000 E Sky Harbor Blvd",Phoenix,AZ,85034
b1m_PK-ggGR3CmBjdIyqkQ,"Wrights at The Arizona Biltmore","2400 E Missouri Ave",Phoenix,AZ,85016
b207RNqIAhTd4JsRsnXB1Q,"Los Dos Molinos","1044 E Camelback",Phoenix,AZ,85014
b2E_ahQNhMBu7soQIG2Gow,"The Local","1011 N 3rd St",Phoenix,AZ,85004
b5bkY8fj3Q8LL2jdMFDUBg,"Bikini Beans Espresso","2330 N 7th St",Phoenix,AZ,85006
B5dmB_laS8b5FVWaO9jQ6w,"Sergio El Pollo Feliz","6241 S 7th St",Phoenix,AZ,85042
b5epWgPoVcXoMJdCCzFMUw,"Cafe Zupas","1935 E Camelback Rd",Phoenix,AZ,85016
b5kC2XepQ1-6qCDpvtoxxA,"Taco Bell","4035 N 7th Ave",Phoenix,AZ,85013
b5OTjiOjEg_UkmObTVnf2A,Schlotzsky's,"4445 East Thomas Rd",Phoenix,AZ,85018
B7G_2Hx8Rx8l6oQ6K3n5Uw,"Sauce Pizza and Wine","742 E Glendale Ave",Phoenix,AZ,85020
b83NNHvvWQk-DTTzs-3WLA,"Which Wich","10810 N Tatum Blvd, Ste148",Phoenix,AZ,85028
b8DfOKbnVqw20yWBpHwTnA,"Virginia Market","702 E Virginia Ave",Phoenix,AZ,85006
B8y-FpC2lqNxd8xI7EJzlg,"Bacchanal Ristorante","3015 E Thomas Rd",Phoenix,AZ,85016
B943S8XGbuKWopCAoDxJZw,Subway,"1945 W Dunlap Ave, Ste 7",Phoenix,AZ,85021
B9E9X8mm_k2Ry-lHx9wEDw,"Paradise Bakery","10625 N Tatum Blvd",Phoenix,AZ,85028
b9kQOV8VK_ecGYVoIQiHrg,Macayo's,"401 E Jefferson St",Phoenix,AZ,85004
B9xUHu7CtjkpMv3549NY8w,Yogurtlicious,"3134 W Carefree Hwy, Ste A8",Phoenix,AZ,85073
BA2tYMpTHR3i7X-6qtcWaw,"Tea Light Cafe","7000 E Mayo Blvd, Ste 1084",Phoenix,AZ,85054
BAbRAGFnht4BM0QG_OM1Og,"Grandpa's Pizza","7333 W Thomas Rd",Phoenix,AZ,85033
baIT89GubjGJV1mpn82Eeg,Liyuen,"1602 S 7th Ave",Phoenix,AZ,85007
BAJTueyZYX91qWtMzFI2cw,"Aloha Poki Company","15425 S 48th St, Ste 116",Phoenix,AZ,85044
BaVtTt9pBoI8rrN35tsj_g,"Olive Garden Italian Restaurant","2710 W North Ln",Phoenix,AZ,85021
BB7Zk7p76N029MoOkO4FZQ,"Peter Wong Chinese Restaurant","1534 W Camelback Rd",Phoenix,AZ,85015
BbL4dqcfogPoqI5XZbdULw,"Grate Roots",,Phoenix,AZ,
bBM6OguT_lLYSlq4NaMuzw,"Papa Murphy's","3230 E Union Hills Phoenix",Phoenix,AZ,85050
bbMJNMWjd7n2ztcE79ZwfQ,"The Blue Moon","2911 E Van Buren St",Phoenix,AZ,85008
BBTkC1Z3ZnEE916SkCONIg,GreenMix,"2160 E Baseline Rd, Ste 128",Phoenix,AZ,85042
bBxctA7YVbZgpExmsVK7tg,"The Mix Up Bar","5200 E Camelback Rd",Phoenix,AZ,85018
bc-ODWDxA-CViK8Sho8-Og,"Del Taco","15229 N 35th Ave",Phoenix,AZ,85053
BC2ZUxbSmQV6LZMS2rhw-g,"Paz Cantina Food Truck",,Phoenix,AZ,85004
bCp4qpBzL_chlJtHbiVF5Q,"Tortas El Manantial","5950 W McDowell Rd, Ste 101",Phoenix,AZ,85035
BcrTHaJULDlB1XuW4RIb_Q,"Kyoto Bowl","2910 N 32nd St, Ste 160",Phoenix,AZ,85018
BDV4499NWVKQgQQ5FjPd8w,"Dragonfly Tea Company","5812 N 16th St",Phoenix,AZ,85016
beqqBCKM_4aRPmRzCfk2xA,"Hikari Uni Sushi","6544 W Thomas Rd, Ste 28",Phoenix,AZ,85033
bEv2oci0MMyb3RKwOiYYhw,"Del Taco","4101 N 67th Ave",Phoenix,AZ,85033
bEZalv7kVGhiCd0WK4uFSw,"La Salsita's Mexican Food","2345 E Van Buren St",Phoenix,AZ,85006
bFdXX34Ql59hmeuApRBmLg,"Burger King","620 E Carefree Hwy",Phoenix,AZ,85085
bFFqpUl8Ix7CYPem9CxpFg,"Sakura Sushi & Steakhouse","7000 E Mayo Blvd, Ste 1090",Phoenix,AZ,85054
bFW8NsKCPjihVfzV53hLyQ,"Jack in the Box","2520 W Glendale Ave",Phoenix,AZ,85051
bgBCvYf7wM2HdbzLad897A,Sticklers,"30 N 3rd Ave",Phoenix,AZ,85003
BgthHqiXot2s4Sd_xcI6DQ,"Pita Jungle","4340 E Indian School Rd",Phoenix,AZ,85018
bgwbuh4gS6bF7Ab1xFgYWA,"Blue Devil Hood Cleaning",,Phoenix,AZ,85201
BG_l5Fp-aBOAxudpl6wStQ,"Jimmy John's","3317 E Bell Rd",Phoenix,AZ,85032
bH3xVTnb_5w6k7ILK82Kaw,McDonalds,"3501 W Bethany Home Rd",Phoenix,AZ,85019
BHAIidO5o16UpCNY3qTICw,"Pizza Hut","1520 N 43rd Ave",Phoenix,AZ,85009
bHqJQxPF-VL95tjAUYtK6w,"Streets of New York","7810 N 12th St",Phoenix,AZ,85020
BHuvNbEh9VsaPPBnk4CosQ,"Dunkin' Donuts","2131 E Camelback Rd, Ste 100",Phoenix,AZ,85016
